typeModification : MODIFICATION/CREATION/SUPPRESSION;id ROP;reference ROP;fibre HS;motif si HS;PTO a creer (oui/non, a preciser en cas de creation de ROP);reference bandeau;reference PTO;statut PTO;type prise;reference prise promoteur;reference logement;id immeuble;reference batiment;reference escalier;reference etage;id PBO;reference PBO;reference cable PBO;couleur tube PBO;couleur fibre PBO;numero fibre tube PBO;numero port PTO;reference PM;reference PMT;localisation PMT;reference cable PM;couleur tube PM;couleur fibre PM;usage operateur;reference module PM;position module PM;client actif
;4448696;[BE-SRO-BPI-7674981-SC-11259414-04][BI-9-JEAN-RICHARD-BLOCH-1 / BE-04 / SOTTEVILLE-LES-ROUEN][Rouge][Jaune];Non;;;;ZM-1452-3597;CONSTRUITE;FTTH;;;ID-7668100005PY;BATIMENT-9;ESCALIER-A;ETAGE-01;755794;BE-SRO-BPI-7674981-SC-11259414-04;BI-9-JEAN-RICHARD-BLOCH-1 / BE-04 / SOTTEVILLE-LES-ROUEN;Rouge;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-Bague;Jaune;partage;B2-T6-MODULE-D;4;Oui
;4069622;[PBO-SRO-BPI-7674981-07][BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN][Rouge][Rouge];Non;;;;;;;;;;;;;710474;PBO-SRO-BPI-7674981-07;BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN;Rouge;Rouge;1;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rouge-3Bagues;Rouge;partage;B2-T3-MODULE-A;1;Non
;4069958;[PBO-SRO-BPI-7674981-07][BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN][Rouge][Violet];Non;;;;ZM-4735-4527;CONSTRUITE;FTTH;;;ID-76681000077F;HABITATION;HABITATION;HABITATION;710474;PBO-SRO-BPI-7674981-07;BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rouge-3Bagues;Violet;partage;B2-T3-MODULE-A;5;Non
;4090778;[PBO-SRO-BPI-7674981-07][BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN][Rouge][Bleu];Non;;;;ZM-0645-5196;CONSTRUITE;FTTH;;;ID-76681000058X;HABITATION;HABITATION;HABITATION;710474;PBO-SRO-BPI-7674981-07;BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rouge-3Bagues;Bleu;partage;B2-T3-MODULE-A;2;Oui
;4092295;[PBO-SRO-BPI-7674981-07][BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN][Rouge][Blanc];Non;;;;ZM-0645-5185;CONSTRUITE;FTTH;;;ID-7668100001RY;HABITATION;HABITATION;HABITATION;710474;PBO-SRO-BPI-7674981-07;BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN;Rouge;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rouge-3Bagues;Blanc;partage;B2-T3-MODULE-A;6;Oui
;4092515;[PBO-SRO-BPI-7674981-07][BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN][Rouge][Vert];Non;;;;ZM-0645-5207;CONSTRUITE;FTTH;;;ID-766810000327;HABITATION;HABITATION;HABITATION;710474;PBO-SRO-BPI-7674981-07;BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN;Rouge;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rouge-3Bagues;Vert;partage;B2-T3-MODULE-A;3;Oui
;4096448;[PBO-SRO-BPI-7674981-07][BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN][Rouge][Jaune];Non;;;;ZM-0645-5218;CONSTRUITE;FTTH;;;ID-76681000015Z;HABITATION;HABITATION;HABITATION;710474;PBO-SRO-BPI-7674981-07;BPE-1435-76681-FT / PBO-SRO-BPI-7674981-07 / SOTTEVILLE LES ROUEN;Rouge;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1435-76681-FT / SOTTEVILLE LES ROUEN;Rouge-3Bagues;Jaune;partage;B2-T3-MODULE-A;4;Oui
;4286961;[PBO-SRO-BPI-7674981-15][PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Vert][Rouge];Non;;;;ZM-0645-5372;CONSTRUITE;FTTH;;;ID-76681000000F;HABITATION;HABITATION;HABITATION;717789;PBO-SRO-BPI-7674981-15;PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Vert;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-2Bagues;Rouge;partage;B2-T7-MODULE-D;1;Oui
;4287876;[PBO-SRO-BPI-7674981-15][PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Vert][Violet];Non;;;;;;;;;;;;;717789;PBO-SRO-BPI-7674981-15;PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Vert;Violet;11;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-2Bagues;Violet;partage;B2-T7-MODULE-D;5;Non
;4288472;[PBO-SRO-BPI-7674981-15][PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Bleu][Jaune];Non;;;;ZM-0645-5339;CONSTRUITE;FTTH;;;ID-7668100004IS;HABITATION;HABITATION;HABITATION;717789;PBO-SRO-BPI-7674981-15;PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Bleu;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-2Bagues;Noir;partage;B2-T7-MODULE-C;22;Oui
;4289083;[PBO-SRO-BPI-7674981-15][ PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Bleu][Blanc];Non;;;;;;;;;;;;;717789;PBO-SRO-BPI-7674981-15; PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Bleu;Blanc;6;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-2Bagues;Rose;partage;B2-T7-MODULE-C;24;Non
;4289379;[PBO-SRO-BPI-7674981-15][ PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Bleu][Vert];Non;;;;ZM-0645-5328;CONSTRUITE;FTTH;;;ID-76681000004Z;HABITATION;HABITATION;HABITATION;717789;PBO-SRO-BPI-7674981-15; PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Bleu;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-2Bagues;Marron;partage;B2-T7-MODULE-C;21;Non
;4296887;[PBO-SRO-BPI-7674981-15][ PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Vert][Vert];Non;;;;;;;;;;;;;717789;PBO-SRO-BPI-7674981-15; PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Vert;Vert;9;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-2Bagues;Vert;partage;B2-T7-MODULE-D;3;Non
;4301066;[PBO-SRO-BPI-7674981-15][ PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Vert][Jaune];Non;;;;;;;;;;;;;717789;PBO-SRO-BPI-7674981-15; PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Vert;Jaune;10;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-2Bagues;Jaune;partage;B2-T7-MODULE-D;4;Non
;4301962;[PBO-SRO-BPI-7674981-15][PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Bleu][Violet];Non;;;;ZM-0645-5350;CONSTRUITE;FTTH;;;ID-76681000000K;HABITATION;HABITATION;HABITATION;717789;PBO-SRO-BPI-7674981-15;PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Bleu;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-2Bagues;Turquoise;partage;B2-T7-MODULE-C;23;Oui
;4301969;[PBO-SRO-BPI-7674981-15][PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Vert][Bleu];Non;;;;ZM-0645-5383;CONSTRUITE;FTTH;;;ID-76681000001P;HABITATION;HABITATION;HABITATION;717789;PBO-SRO-BPI-7674981-15;PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Vert;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-2Bagues;Bleu;partage;B2-T7-MODULE-D;2;Oui
;4301981;[PBO-SRO-BPI-7674981-15][PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Bleu][Rouge];Non;;;;ZM-0645-5306;CONSTRUITE;FTTH;;;ID-76681000004U;HABITATION;HABITATION;HABITATION;717789;PBO-SRO-BPI-7674981-15;PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Bleu;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-2Bagues;Orange;partage;B2-T7-MODULE-C;19;Oui
;4302897;[PBO-SRO-BPI-7674981-15][ PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Vert][Blanc];Non;;;;;;;;;;;;;717789;PBO-SRO-BPI-7674981-15; PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Vert;Blanc;12;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Orange-2Bagues;Blanc;partage;B2-T7-MODULE-D;6;Non
;4304769;[PBO-SRO-BPI-7674981-15][PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN][Bleu][Bleu];Non;;;;ZM-0645-5317;CONSTRUITE;FTTH;;;ID-76681000012W;HABITATION;HABITATION;HABITATION;717789;PBO-SRO-BPI-7674981-15;PBO-SRO-BPI-7674981-14 / PBO-SRO-BPI-7674981-15 / SOTTEVILLE LES ROUEN;Bleu;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-2Bagues;Gris;partage;B2-T7-MODULE-C;20;Oui
;4422025;[BE-SRO-BPI-7674981-SC-10771080-05][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Bleu][Vert];Non;;;;ZM-B387-1704;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-02;756022;BE-SRO-BPI-7674981-SC-10771080-05;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Bleu;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Gris;partage;B2-T7-MODULE-F;20;Oui
;4422153;[BE-SRO-BPI-7674981-SC-10771080-05][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Rouge][Violet];Non;;;;ZM-1162-4855;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-RDC;756022;BE-SRO-BPI-7674981-SC-10771080-05;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Jaune;partage;B2-T7-MODULE-F;16;Oui
;4422182;[BE-SRO-BPI-7674981-SC-10771080-05][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Bleu][Bleu];Non;;;;ZM-B401-7102;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-02;756022;BE-SRO-BPI-7674981-SC-10771080-05;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Bleu;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Orange;partage;B2-T7-MODULE-F;19;Oui
;4423148;[BE-SRO-BPI-7674981-SC-10771080-05][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Rouge][Rouge];Non;;;;;;;;;;;;;756022;BE-SRO-BPI-7674981-SC-10771080-05;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Rouge;Rouge;1;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Turquoise-2Bagues;Rose;partage;B2-T7-MODULE-F;12;Non
;4425048;[BE-SRO-BPI-7674981-SC-10771080-05][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Rouge][Blanc];Non;;;;ZM-1162-4866;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-RDC;756022;BE-SRO-BPI-7674981-SC-10771080-05;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Rouge;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Violet;partage;B2-T7-MODULE-F;17;Non
;4431592;[BE-SRO-BPI-7674981-SC-10771080-05][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Rouge][Bleu];Non;;;;ZM-1162-4822;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-01;756022;BE-SRO-BPI-7674981-SC-10771080-05;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Rouge;partage;B2-T7-MODULE-F;13;Non
;4433633;[BE-SRO-BPI-7674981-SC-10771080-05][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Rouge][Jaune];Non;;;;ZM-1162-4844;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-RDC;756022;BE-SRO-BPI-7674981-SC-10771080-05;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Rouge;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Vert;partage;B2-T7-MODULE-F;15;Oui
;4441121;[BE-SRO-BPI-7674981-SC-10771080-05][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Rouge][Vert];Non;;;;;;;;;;;;;756022;BE-SRO-BPI-7674981-SC-10771080-05;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Rouge;Vert;3;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Bleu;partage;B2-T7-MODULE-F;14;Non
;4411521;[BE-SRO-BPI-7674981-SC-10771080-06][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Vert][Jaune];Non;;;;ZM-1162-4943;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-04;756023;BE-SRO-BPI-7674981-SC-10771080-06;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Vert;Jaune;4;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Rose;partage;B2-T7-MODULE-F;24;Non
;4418087;[BE-SRO-BPI-7674981-SC-10771080-06][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Vert][Blanc];Non;;;;ZM-B318-1300;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-04;756023;BE-SRO-BPI-7674981-SC-10771080-06;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Vert;Blanc;6;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rouge-3Bagues;Bleu;partage;B2-T8-MODULE-A;2;Non
;4418620;[BE-SRO-BPI-7674981-SC-10771080-06][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Vert][Bleu];Non;;;;ZM-1162-4910;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-03;756023;BE-SRO-BPI-7674981-SC-10771080-06;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Vert;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Noir;partage;B2-T7-MODULE-F;22;Oui
;4422049;[BE-SRO-BPI-7674981-SC-10771080-06][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Vert][Vert];Non;;;;;;;;;;;;;756023;BE-SRO-BPI-7674981-SC-10771080-06;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Vert;Vert;3;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Turquoise;partage;B2-T7-MODULE-F;23;Non
;4423659;[BE-SRO-BPI-7674981-SC-10771080-06][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Vert][Violet];Non;;;;;;;;;;;;;756023;BE-SRO-BPI-7674981-SC-10771080-06;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Vert;Violet;5;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rouge-3Bagues;Rouge;partage;B2-T8-MODULE-A;1;Non
;4427522;[BE-SRO-BPI-7674981-SC-10771080-06][BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN][Vert][Rouge];Non;;;;ZM-1162-4921;CONSTRUITE;FTTH;;;ID-7668100005EM;BATIMENT-11;ESCALIER-A;ETAGE-03;756023;BE-SRO-BPI-7674981-SC-10771080-06;BI-5-CLAUDINE-GUERIN-1 / BE-05-06 / SOTTEVILLE-LES-ROUEN;Vert;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Rose-2Bagues;Marron;partage;B2-T7-MODULE-F;21;Non
;237072;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Bleu];Non;;;;ZM-B364-3410;CONSTRUITE;FTTH;;;ID-7668100005GB;BATIMENT-19;ESCALIER-A;ETAGE-02;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Bleu;8;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Bleu;partage;B2-T8-MODULE-C;14;Non
;4420139;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Rouge];Non;;;;ZM-1218-1092;CONSTRUITE;FTTH;;;ID-7668100005GB;BATIMENT-19;ESCALIER-A;ETAGE-02;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Rouge;partage;B2-T8-MODULE-C;13;Oui
;4420527;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Rouge];Non;;;;ZM-1218-1081;CONSTRUITE;FTTH;;;ID-7668100005GB;BATIMENT-19;ESCALIER-A;ETAGE-02;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Rouge;1;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-3Bagues;Orange;partage;B2-T8-MODULE-C;7;Oui
;4420532;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Jaune];Non;;;;;;;;;;;;;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Jaune;4;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-3Bagues;Noir;partage;B2-T8-MODULE-C;10;Non
;4422173;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Bleu];Non;;;;ZM-1218-1070;CONSTRUITE;FTTH;;;ID-7668100005GB;BATIMENT-19;ESCALIER-A;ETAGE-02;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Bleu;2;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-3Bagues;Gris;partage;B2-T8-MODULE-C;8;Non
;4423539;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Vert];Non;;;;ZM-1218-1037;CONSTRUITE;FTTH;;;ID-7668100005GB;BATIMENT-19;ESCALIER-A;ETAGE-RDC;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Vert;3;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-3Bagues;Marron;partage;B2-T8-MODULE-C;9;Non
;4430959;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Violet];Non;;;;ZM-1218-1048;CONSTRUITE;FTTH;;;ID-7668100005GB;BATIMENT-19;ESCALIER-A;ETAGE-RDC;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Violet;5;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-3Bagues;Turquoise;partage;B2-T8-MODULE-C;11;Non
;4431584;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Rouge][Blanc];Non;;;;;;;;;;;;;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Rouge;Blanc;6;;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Violet-3Bagues;Rose;partage;B2-T8-MODULE-C;12;Non
;4448692;[BE-SRO-BPI-7674981-SC-10875762-02][BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN][Bleu][Vert];Non;;;;ZM-1218-1004;CONSTRUITE;FTTH;;;ID-7668100005GB;BATIMENT-19;ESCALIER-A;ETAGE-01;756039;BE-SRO-BPI-7674981-SC-10875762-02;BI-17-CLAUDINE-GUERIN -1 / BE-02 / SOTTEVILLE-LES-ROUEN;Bleu;Vert;9;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Blanc-3Bagues;Vert;partage;B2-T8-MODULE-C;15;Non
;239271;[BE-SRO-BPI-7674981-SC-11333091-01][BPE-1429-FT / BE-01 / SOTTEVILLE-LES-ROUEN][Bleu][Rouge];Non;;;;ZM-B352-0287;CONSTRUITE;FTTH;;;ID-7668100005GE;BATIMENT-7;ESCALIER-F;ETAGE-RDC;759742;BE-SRO-BPI-7674981-SC-11333091-01;BPE-1429-FT / BE-01 / SOTTEVILLE-LES-ROUEN;Bleu;Rouge;7;1;SRO-BPI-7674981;;;ARM-1039410 / BPE-1429-76681-FT / SOTTEVILLE LES ROUEN;Vert Fonce-Bague;Orange;partage;B2-T6-MODULE-B;7;Non
